Número da OS;Mina;Complexo Mineiro;Estrutura;Local de Instalação;Código do Instrumento;Tipo de Instrumento;Subtipo de Instrumento;Origem da Medição;Tipo de Coleta;Tipo de Medição;Situação da Medição;Justificativa de não Medição;Condição Adversa;Observação;Sensor;Data de Medição;Hora da Medição;Outlier;Grandeza física;Valor;Unidade de Medida;Leitura;Unidade de Medida (X)
321945;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Não Realizada;Sem acesso;;;;04/08/2021;08:56;;;;;;
323116;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;11/08/2021;08:57;;;;;;
324439;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-43/18;16/08/2021;10:14;;Vazão;0,1;LPS;0,36;MCH
325706;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-43/18;25/08/2021;09:15;;Vazão;0,10556;LPS;0,38;MCH
326962;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-43/18;02/09/2021;10:23;;Vazão;0,10194;LPS;0,367;MCH
328583;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-43/18;10/09/2021;10:02;;Vazão;0,09833;LPS;0,354;MCH
329737;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-43/18;16/09/2021;09:43;;Vazão;0,09611;LPS;0,346;MCH
331129;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-43/18;20/09/2021;09:49;;Vazão;0,09528;LPS;0,343;MCH
332470;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-43/18;27/09/2021;10:50;;Vazão;0,09611;LPS;0,346;MCH
334174;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-43/18;07/10/2021;12:17;;Vazão;0,09194;LPS;0,331;MCH
335366;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Feriado;;;;12/10/2021;09:23;;;;;;
336896;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;21/10/2021;09:57;;;;;;
338189;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-43/18;26/10/2021;14:04;;Vazão;0,09823;LPS;0,35364;MCH
340264;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-43/18;05/11/2021;09:40;;Vazão;0,1025;LPS;0,369;MCH
341713;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;mina fechada;;12/11/2021;09:20;;;;;;
343014;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;18/11/2021;12:35;;;;;;
344469;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;CAVA;CMT_DHP-43/18;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Profissional em treinamento;;;;24/11/2021;08:03;;;;;;
328583;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMT_DHP-44/21;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-44/21;10/09/2021;09:40;;Vazão;0,1525;LPS;0,549;MCH
329737;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMT_DHP-44/21;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-44/21;16/09/2021;09:23;;Vazão;0,1475;LPS;0,531;MCH
331129;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMT_DHP-44/21;Medidor de Vazão;Dreno Horizontal Profundo;MOBILE;Automatizada;;Realizada;;;;CMT_DHP-44/21;20/09/2021;09:27;;Vazão;0,13972;LPS;0,503;MCH
332470;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMT_DHP-44/21;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-44/21;27/09/2021;10:43;;Vazão;0,13;LPS;0,468;MCH
334174;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMT_DHP-44/21;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Realizada;;;;CMT_DHP-44/21;07/10/2021;11:56;;Vazão;0,12222;LPS;0,44;MCH
335366;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMT_DHP-44/21;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Feriado;;;;12/10/2021;09:25;;;;;;
336896;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMT_DHP-44/21;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;;;21/10/2021;09:57;;;;;;
338189;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMT_DHP-44/21;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;O instrumento está assoreado, impossibilitando a medição;;26/10/2021;13:47;;;;;;
340264;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMT_DHP-44/21;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;05/11/2021;09:26;;;;;;
341713;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMT_DHP-44/21;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Sem acesso;;mina fechada;;12/11/2021;09:20;;;;;;
343014;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMT_DHP-44/21;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Instrumento assoreado;;;;18/11/2021;12:33;;;;;;
344469;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMT_DHP-44/21;Medidor de Vazão;Dreno Horizontal Profundo;WEB;Automatizada;;Não Realizada;Profissional em treinamento;;;;24/11/2021;08:03;;;;;;
