Número da OS;Mina;Complexo Mineiro;Estrutura;Local de Instalação;Código do Instrumento;Tipo de Instrumento;Subtipo de Instrumento;Origem da Medição;Tipo de Coleta;Tipo de Medição;Situação da Medição;Justificativa de não Medição;Condição Adversa;Observação;Sensor;Data de Medição;Hora da Medição;Outlier;Grandeza física;Valor;Unidade de Medida;Leitura;Unidade de Medida (X)
38762;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO016;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Sem condições de realizar medição;;09/09/2010;00:00;;;;;;
11232;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO016;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Destruído;;18/10/2010;00:00;;;;;;
14087;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Medição realizada com recipiente aferido.;Padrão;05/02/2009;09:20;;Vazão;0,02694;LPS;0,097;MCH
17405;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Medição efetuada pela equipe da Engecaf com a utilização de recipiente graduado;Padrão;10/02/2009;00:00;;Vazão;0,01806;LPS;0,065;MCH
23865;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Leitura efetuada com recipiente de volume aferido.;Padrão;13/02/2009;00:00;;Vazão;0,01806;LPS;0,065;MCH
23438;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;Leitura direta;Padrão;18/02/2009;00:00;;Vazão;0,01806;LPS;0,065;MCH
17404;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Medição efetuada pela equipe da Engecaf com a utilização de recipiente graduado;Padrão;02/03/2009;00:00;;Vazão;0,03778;LPS;0,136;MCH
23513;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Leituras realizadas com a utilização de recipiente graduado.;Padrão;05/03/2009;00:00;;Vazão;0,02861;LPS;0,103;MCH
15537;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Já lançado em OS especial;;18/04/2009;00:00;;;;;;
15117;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;.;Padrão;18/05/2009;00:00;;Vazão;0,05;LPS;0,18;MCH
25355;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;Leitura efetuada pela engecaf com balde e becker graduado.;Padrão;18/06/2009;00:00;;Vazão;0,05;LPS;0,18;MCH
27019;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;Medido com recipientes graduados.;Padrão;06/07/2009;00:00;;Vazão;0,05556;LPS;0,2;MCH
27836;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;Medição efetuada pela equipe da Engecaf com o uso de vasilhame graduado.;Padrão;04/08/2009;00:00;;Vazão;0,03889;LPS;0,14;MCH
28704;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;Realizado com recipiente graduado.;Padrão;01/09/2009;00:00;;Vazão;0,025;LPS;0,09;MCH
29258;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;.;Padrão;19/10/2009;01:00;;Vazão;0,0175;LPS;0,063;MCH
30060;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;SECO;.;;19/11/2009;00:00;;;;;;
31193;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;SECO;.;;18/12/2009;00:00;;;;;;
33537;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Instrumento estava seco nessa data.;Padrão;12/01/2010;00:00;;Vazão;0,0;LPS;0,0;MCH
32095;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;SECO;.;;18/01/2010;00:00;;;;;;
33536;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Manual;;Não Realizada;;;Motivo do não monitoramento não informado pela Engecaf.;;26/01/2010;00:00;;;;;;
33087;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Manual;;Não Realizada;;;Drenos soterrados conforme equipe da Engecaf;;09/02/2010;00:00;;;;;;
34268;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Informação não informada pela Engecaf.;;06/04/2010;00:00;;;;;;
34582;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;SECO;Instrumento instalado pela tecper.;;16/04/2010;00:00;;;;;;
34873;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;SECO;Instrumento seco.;;20/04/2010;00:00;;;;;;
34729;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Fim do contrato da equipe de monitoramento Engecaf.;;26/04/2010;00:00;;;;;;
35293;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Fim do contrato da equipe de monitoramento Engecaf.;;30/04/2010;00:00;;;;;;
35122;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Fim do contrato da equipe de monitoramento Engecaf.;;03/05/2010;00:00;;;;;;
35755;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Monitoramento não foi executado por falta de equipe. Encerramento do contrato da Engecaf.;;10/05/2010;00:00;;;;;;
35589;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Falta de equipe de monitoramento. Fim do contrato da Engecaf.;;17/05/2010;00:00;;;;;;
35548;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;responsabilidade de outro técnico desde 04/05, segundo reunião da gerência;;20/05/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;18/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;19/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;20/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;21/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;22/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;23/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;24/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;25/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;26/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;27/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;28/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;29/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;30/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;01/07/2010;00:00;;;;;;
37396;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Danificado;;18/07/2010;00:00;;;;;;
37276;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Sem condições de medição;;18/08/2010;00:00;;;;;;
38762;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Sem condições de realizar medição;;09/09/2010;00:00;;;;;;
11232;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO012;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Destruído;;18/10/2010;00:00;;;;;;
14087;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Medição realizada com recipiente aferido.;Padrão;05/02/2009;09:10;;Vazão;0,05389;LPS;0,194;MCH
17405;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Medição efetuada pela equipe da Engecaf com a utilização de recipiente graduado;Padrão;10/02/2009;00:00;;Vazão;0,00694;LPS;0,025;MCH
23865;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Leitura efetuada com recipiente de volume aferido.;Padrão;13/02/2009;00:00;;Vazão;0,00722;LPS;0,026;MCH
23438;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;Leitura direta;Padrão;18/02/2009;00:00;;Vazão;0,00722;LPS;0,026;MCH
17404;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Medição efetuada pela equipe da Engecaf com a utilização de recipiente graduado;Padrão;02/03/2009;00:00;;Vazão;0,12806;LPS;0,461;MCH
23513;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Leituras realizadas com a utilização de recipiente graduado.;Padrão;05/03/2009;00:00;;Vazão;0,11722;LPS;0,422;MCH
15537;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Já lançado em OS especial;;18/04/2009;00:00;;;;;;
15117;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;.;Padrão;18/05/2009;00:00;;Vazão;0,12917;LPS;0,465;MCH
25355;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;Leitura efetuada pela engecaf com balde e becker graduado.;Padrão;18/06/2009;00:00;;Vazão;0,11667;LPS;0,42;MCH
27019;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;Medido com recipientes graduados.;Padrão;06/07/2009;00:00;;Vazão;0,09083;LPS;0,327;MCH
27836;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;Medição efetuada pela equipe da Engecaf com o uso de vasilhame graduado.;Padrão;04/08/2009;00:00;;Vazão;0,06389;LPS;0,23;MCH
28704;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;Realizado com recipiente graduado.;Padrão;01/09/2009;00:00;;Vazão;0,02222;LPS;0,08;MCH
29258;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;SECO;.;;19/10/2009;01:00;;;;;;
30060;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;SECO;.;;19/11/2009;00:00;;;;;;
31193;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;SECO;.;;18/12/2009;00:00;;;;;;
33537;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Instrumento estava seco nessa data.;Padrão;12/01/2010;00:00;;Vazão;0,0;LPS;0,0;MCH
32095;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Soterrado;;18/01/2010;00:00;;;;;;
33536;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Manual;;Não Realizada;;;Motivo do não monitoramento não informado pela Engecaf.;;26/01/2010;00:00;;;;;;
33087;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Manual;;Não Realizada;;;Drenos soterrados conforme equipe da Engecaf.;;09/02/2010;00:00;;;;;;
34268;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Informação não informada pela Engecaf.;;06/04/2010;00:00;;;;;;
34582;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Soterrado.;;16/04/2010;00:00;;;;;;
34873;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;SECO;Instrumento seco.;;20/04/2010;00:00;;;;;;
34729;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Fim do contrato da equipe de monitoramento Engecaf.;;26/04/2010;00:00;;;;;;
35293;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Fim do contrato da equipe de monitoramento Engecaf.;;30/04/2010;00:00;;;;;;
35755;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Monitoramento não foi executado por falta de equipe. Encerramento do contrato da Engecaf.;;10/05/2010;00:00;;;;;;
35589;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Falta de equipe de monitoramento. Fim do contrato da Engecaf.;;17/05/2010;00:00;;;;;;
35548;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;responsabilidade de outro técnico desde 04/05, segundo reunião da gerência;;20/05/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;18/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;19/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;20/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;21/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;22/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;23/06/2010;00:00;;;;;;
36225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;OS duplicada;;24/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;25/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;26/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;27/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;28/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;29/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;30/06/2010;00:00;;;;;;
36489;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Erro na programação da OS;;01/07/2010;00:00;;;;;;
37396;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Danificado;;18/07/2010;00:00;;;;;;
37276;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Sem condições de medição;;18/08/2010;00:00;;;;;;
38762;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Sem condições de realizar medição;;09/09/2010;00:00;;;;;;
11232;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO011;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Destruído;;18/10/2010;00:00;;;;;;
17405;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Medição efetuada pela equipe da Engecaf com a utilização de recipiente graduado;Padrão;10/02/2009;00:00;;Vazão;0,00167;LPS;0,006;MCH
17404;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Medição efetuada pela equipe da Engecaf com a utilização de recipiente graduado;Padrão;02/03/2009;00:00;;Vazão;0,00056;LPS;0,002;MCH
23513;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Manual;;Realizada;;;Leituras realizadas com a utilização de recipiente graduado.;Padrão;05/03/2009;00:00;;Vazão;0,00111;LPS;0,004;MCH
15537;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Não Realizada;;;Já lançado em OS especial;;18/04/2009;00:00;;;;;;
15117;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;.;Padrão;18/05/2009;00:00;;Vazão;0,00139;LPS;0,005;MCH
25355;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;Leitura efetuada pela engecaf com balde e becker graduado.;Padrão;18/06/2009;00:00;;Vazão;0,00278;LPS;0,01;MCH
27019;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;Medido com recipientes graduados.;Padrão;06/07/2009;00:00;;Vazão;0,02611;LPS;0,094;MCH
27836;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;Medição efetuada pela equipe da Engecaf com o uso de vasilhame graduado.;Padrão;04/08/2009;00:00;;Vazão;0,00278;LPS;0,01;MCH
28704;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;Realizado com recipiente graduado.;Padrão;01/09/2009;00:00;;Vazão;0,00139;LPS;0,005;MCH
29258;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;;.;Padrão;19/10/2009;01:00;;Vazão;0,00083;LPS;0,003;MCH
30060;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;SECO;.;;19/11/2009;00:00;;;;;;
31193;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;SECO;.;;18/12/2009;00:00;;;;;;
33537;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Manual;;Não Realizada;;;Dreno soterrado.;;12/01/2010;00:00;;;;;;
32095;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Automatizada;;Realizada;;SECO;.;;18/01/2010;00:00;;;;;;
33536;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;TALUDE CAVA;CMTCVCTMO014;Medidor de Vazão;Medição Direta;WEB;Manual;;Não Realizada;;;Motivo do não monitoramento não informado pela Engecaf.;;26/01/2010;00:00;;;;;;
