Número da OS;Mina;Complexo Mineiro;Estrutura;Local de Instalação;Código do Instrumento;Tipo de Instrumento;Subtipo de Instrumento;Origem da Medição;Tipo de Coleta;Tipo de Medição;Situação da Medição;Justificativa de não Medição;Condição Adversa;Observação;Sensor;Data de Medição;Hora da Medição;Outlier;Grandeza física;Valor;Unidade de Medida;Coordenada Norte (Y);Unidade de Medida (X);Coordenada Leste (X);Unidade de Medida (Z);Cota (Z);Unidade de Medida (AB)
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;20/06/2008;00:00;;Vetor Deslocamento;1,52655;m;7.775.774,935;m;612.783,579;m;1.446,23;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;16/06/2008;00:00;;Vetor Deslocamento;1,51769;m;7.775.774,945;m;612.783,559;m;1.446,22;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;13/06/2008;00:00;;Vetor Deslocamento;1,49951;m;7.775.774,965;m;612.783,579;m;1.446,24;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;09/06/2008;00:00;;Vetor Deslocamento;1,51625;m;7.775.774,945;m;612.783,569;m;1.446,22;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;04/06/2008;00:00;;Vetor Deslocamento;1,52170;m;7.775.774,945;m;612.783,559;m;1.446,24;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;30/05/2008;00:00;;Vetor Deslocamento;1,50654;m;7.775.774,955;m;612.783,569;m;1.446,22;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;27/05/2008;00:00;;Vetor Deslocamento;1,52655;m;7.775.774,935;m;612.783,579;m;1.446,23;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;23/05/2008;00:00;;Vetor Deslocamento;1,51966;m;7.775.774,945;m;612.783,559;m;1.446,23;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;26/12/2007;00:00;;Vetor Deslocamento;1,51822;m;7.775.774,945;m;612.783,569;m;1.446,23;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;17/12/2007;00:00;;Vetor Deslocamento;1,52170;m;7.775.774,945;m;612.783,559;m;1.446,24;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;10/12/2007;00:00;;Vetor Deslocamento;1,51625;m;7.775.774,945;m;612.783,569;m;1.446,22;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;06/12/2007;00:00;;Vetor Deslocamento;1,51822;m;7.775.774,945;m;612.783,569;m;1.446,23;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;03/12/2007;00:00;;Vetor Deslocamento;1,52792;m;7.775.774,935;m;612.783,569;m;1.446,23;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;29/11/2007;00:00;;Vetor Deslocamento;1,52026;m;7.775.774,945;m;612.783,569;m;1.446,24;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;26/11/2007;00:00;;Vetor Deslocamento;1,51625;m;7.775.774,945;m;612.783,569;m;1.446,22;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;23/11/2007;00:00;;Vetor Deslocamento;1,52170;m;7.775.774,945;m;612.783,559;m;1.446,24;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;20/11/2007;00:00;;Vetor Deslocamento;1,50654;m;7.775.774,955;m;612.783,569;m;1.446,22;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;12/11/2007;00:00;;Vetor Deslocamento;1,52655;m;7.775.774,935;m;612.783,579;m;1.446,23;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;07/11/2007;00:00;;Vetor Deslocamento;1,51202;m;7.775.774,955;m;612.783,559;m;1.446,24;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;05/11/2007;00:00;;Vetor Deslocamento;1,52459;m;7.775.774,935;m;612.783,579;m;1.446,22;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;31/10/2007;00:00;;Vetor Deslocamento;1,52170;m;7.775.774,945;m;612.783,559;m;1.446,24;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;29/10/2007;00:00;;Vetor Deslocamento;1,51487;m;7.775.774,945;m;612.783,579;m;1.446,22;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;24/10/2007;00:00;;Vetor Deslocamento;1,50800;m;7.775.774,955;m;612.783,559;m;1.446,22;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;22/10/2007;00:00;;Vetor Deslocamento;1,52655;m;7.775.774,935;m;612.783,579;m;1.446,23;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;15/10/2007;00:00;;Vetor Deslocamento;1,52529;m;7.775.774,945;m;612.783,549;m;1.446,25;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;10/10/2007;00:00;;Vetor Deslocamento;1,51487;m;7.775.774,945;m;612.783,579;m;1.446,22;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;08/10/2007;00:00;;Vetor Deslocamento;1,51684;m;7.775.774,945;m;612.783,579;m;1.446,23;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;03/10/2007;00:00;;Vetor Deslocamento;1,51966;m;7.775.774,945;m;612.783,559;m;1.446,23;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;18/12/2009;00:00;;Vetor Deslocamento;1,49557;m;7.775.774,954;m;612.783,566;m;1.446,148;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;02/12/2009;00:00;;Vetor Deslocamento;1,49356;m;7.775.774,953;m;612.783,568;m;1.446,129;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;23/11/2009;00:00;;Vetor Deslocamento;1,50112;m;7.775.774,947;m;612.783,565;m;1.446,138;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;19/11/2009;00:00;;Vetor Deslocamento;1,49649;m;7.775.774,951;m;612.783,57;m;1.446,138;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;11/11/2009;00:00;;Vetor Deslocamento;1,49970;m;7.775.774,947;m;612.783,571;m;1.446,134;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;04/11/2009;00:00;;Vetor Deslocamento;1,49999;m;7.775.774,946;m;612.783,574;m;1.446,132;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;28/10/2009;00:00;;Vetor Deslocamento;1,49999;m;7.775.774,946;m;612.783,574;m;1.446,132;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;21/10/2009;00:00;;Vetor Deslocamento;1,49971;m;7.775.774,948;m;612.783,569;m;1.446,139;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;18/10/2009;01:00;;Vetor Deslocamento;1,49776;m;7.775.774,95;m;612.783,566;m;1.446,136;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;14/10/2009;00:00;;Vetor Deslocamento;1,49873;m;7.775.774,949;m;612.783,567;m;1.446,137;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;07/10/2009;00:00;;Vetor Deslocamento;1,49608;m;7.775.774,952;m;612.783,568;m;1.446,14;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;30/09/2009;00:00;;Vetor Deslocamento;1,49845;m;7.775.774,949;m;612.783,568;m;1.446,136;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;24/09/2009;00:00;;Vetor Deslocamento;1,49706;m;7.775.774,951;m;612.783,569;m;1.446,141;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;23/09/2009;00:00;;Vetor Deslocamento;1,49914;m;7.775.774,948;m;612.783,57;m;1.446,136;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;16/09/2009;00:00;;Vetor Deslocamento;1,49914;m;7.775.774,948;m;612.783,57;m;1.446,136;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;09/09/2009;00:00;;Vetor Deslocamento;1,49774;m;7.775.774,949;m;612.783,572;m;1.446,135;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;02/09/2009;00:00;;Vetor Deslocamento;1,49662;m;7.775.774,95;m;612.783,573;m;1.446,135;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;26/08/2009;00:00;;Vetor Deslocamento;1,49564;m;7.775.774,951;m;612.783,574;m;1.446,136;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;18/08/2009;00:00;;Vetor Deslocamento;1,49523;m;7.775.774,952;m;612.783,569;m;1.446,135;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;12/08/2009;00:00;;Vetor Deslocamento;1,49298;m;7.775.774,953;m;612.783,574;m;1.446,131;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;04/08/2009;00:00;;Vetor Deslocamento;1,49566;m;7.775.774,95;m;612.783,572;m;1.446,127;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;29/07/2009;00:00;;Vetor Deslocamento;1,49581;m;7.775.774,95;m;612.783,571;m;1.446,127;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;22/07/2009;00:00;;Vetor Deslocamento;1,49581;m;7.775.774,95;m;612.783,571;m;1.446,127;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;15/07/2009;00:00;;Vetor Deslocamento;1,49299;m;7.775.774,953;m;612.783,572;m;1.446,129;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;13/07/2009;00:00;;Vetor Deslocamento;1,49457;m;7.775.774,954;m;612.783,573;m;1.446,148;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;08/07/2009;00:00;;Vetor Deslocamento;1,49299;m;7.775.774,953;m;612.783,572;m;1.446,129;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;01/07/2009;00:00;;Vetor Deslocamento;1,49663;m;7.775.774,951;m;612.783,572;m;1.446,141;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;24/06/2009;00:00;;Vetor Deslocamento;1,49341;m;7.775.774,952;m;612.783,576;m;1.446,129;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;18/06/2009;00:00;;Vetor Deslocamento;1,49424;m;7.775.774,952;m;612.783,576;m;1.446,135;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;17/06/2009;00:00;;Vetor Deslocamento;1,49410;m;7.775.774,952;m;612.783,576;m;1.446,134;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;10/06/2009;00:00;;Vetor Deslocamento;1,49172;m;7.775.774,954;m;612.783,577;m;1.446,132;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;03/06/2009;00:00;;Vetor Deslocamento;1,49172;m;7.775.774,954;m;612.783,577;m;1.446,132;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;27/05/2009;00:00;;Vetor Deslocamento;1,49481;m;7.775.774,951;m;612.783,574;m;1.446,13;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;20/05/2009;00:00;;Vetor Deslocamento;1,49312;m;7.775.774,953;m;612.783,574;m;1.446,132;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;18/05/2009;00:00;;Vetor Deslocamento;1,49523;m;7.775.774,952;m;612.783,574;m;1.446,14;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;11/03/2009;00:00;;Vetor Deslocamento;1,52293;m;7.775.774,94;m;612.783,57;m;1.446,23;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;10/03/2009;00:00;;Vetor Deslocamento;1,52147;m;7.775.774,942;m;612.783,568;m;1.446,231;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;04/03/2009;00:00;;Vetor Deslocamento;1,52496;m;7.775.774,94;m;612.783,57;m;1.446,24;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;03/03/2009;00:00;;Vetor Deslocamento;1,52233;m;7.775.774,943;m;612.783,568;m;1.446,24;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;25/02/2009;00:00;;Vetor Deslocamento;1,52496;m;7.775.774,94;m;612.783,57;m;1.446,24;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;18/02/2009;00:00;;Vetor Deslocamento;1,52496;m;7.775.774,94;m;612.783,57;m;1.446,24;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;17/02/2009;00:00;;Vetor Deslocamento;1,51822;m;7.775.774,945;m;612.783,569;m;1.446,23;m
36425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;04/02/2009;00:00;;Vetor Deslocamento;1,52293;m;7.775.774,94;m;612.783,57;m;1.446,23;m
45835;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;14/05/2011;00:00;;Vetor Deslocamento;0,02081;m;7.775.776,417;m;612.783,8;m;1.445,938;m
46233;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Téc responsável em processo de renovação de ASO e carteiras de mina;;29/05/2011;00:00;;;;;;;;;;
46497;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;13/06/2011;00:00;;Vetor Deslocamento;0,01954;m;7.775.776,42;m;612.783,79;m;1.445,944;m
46683;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Não Realizada;;;Dados em outra OS pelo técnico Tercio Costa;;18/06/2011;00:00;;;;;;;;;;
12269;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;28/06/2011;00:00;;Vetor Deslocamento;0,0;m;7.775.776,417;m;612.783,783;m;1.445,926;m
47494;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;13/07/2011;00:00;;Vetor Deslocamento;0,03234;m;7.775.776,41;m;612.783,789;m;1.445,957;m
47425;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;03/08/2011;00:00;;Vetor Deslocamento;0,02602;m;7.775.776,411;m;612.783,787;m;1.445,951;m
48203;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;12/08/2011;00:00;;Vetor Deslocamento;0,03568;m;7.775.776,406;m;612.783,807;m;1.445,95;m
48440;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;27/08/2011;00:00;;Vetor Deslocamento;0,03568;m;7.775.776,406;m;612.783,807;m;1.445,95;m
49399;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;16/09/2011;00:00;;Vetor Deslocamento;0,03342;m;7.775.776,409;m;612.783,801;m;1.445,953;m
49440;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/10/2011;00:00;;Vetor Deslocamento;0,04654;m;7.775.776,418;m;612.783,79;m;1.445,972;m
50119;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;16/10/2011;01:00;;Vetor Deslocamento;0,13388;m;7.775.776,446;m;612.783,804;m;1.445,797;m
50092;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/11/2011;00:00;;Vetor Deslocamento;0,22505;m;7.775.776,452;m;612.783,815;m;1.445,706;m
51225;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;16/11/2011;00:00;;Vetor Deslocamento;0,20027;m;7.775.776,443;m;612.783,808;m;1.445,729;m
51109;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;01/12/2011;00:00;;Vetor Deslocamento;0,05174;m;7.775.776,429;m;612.783,801;m;1.445,879;m
51835;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;16/12/2011;00:00;;Vetor Deslocamento;0,06488;m;7.775.776,426;m;612.783,806;m;1.445,866;m
52547;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;31/12/2011;00:00;;Vetor Deslocamento;0,06411;m;7.775.776,428;m;612.783,808;m;1.445,868;m
53090;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Automatizada;;Realizada;;;;Padrão;15/01/2012;00:00;;Vetor Deslocamento;0,07159;m;7.775.776,429;m;612.783,808;m;1.445,86;m
53882;Capitão do Mato;Vargem Grande;Cava Capitão do Mato;SETOR NOROESTE DA CAVA;CMTCVCTMP013;Marco Topográfico;Prisma;WEB;Manual;;Realizada;;;;Padrão;08/02/2012;00:00;;Vetor Deslocamento;0,06895;m;7.775.776,433;m;612.783,806;m;1.445,863;m
